timestamp,hour,day,temperature,aqi,energy_kwh,carbon_kg
2025-01-01 19:00:00,19,2,10.219013562159823,51.624990828171946,3.5171413823294055,2.9883050952440544
2025-01-01 20:00:00,20,2,10.90040218648059,87.14225143023492,3.3207658460712595,2.6441021609086404
2025-01-01 21:00:00,21,2,14.416354755676977,75.75677156576747,2.822442574508009,2.271716031692595
2025-01-01 22:00:00,22,2,16.830804235404145,86.57502219319369,4.107344153798229,3.505208419469525
2025-01-01 23:00:00,23,2,17.76291613688445,73.81422907110844,0.6100519245276768,0.5675551283900924
2025-01-02 00:00:00,0,3,19.215783693735684,50.72970103735763,1.3180147659224932,0.8152545033000973
2025-01-02 01:00:00,1,3,23.279226338802737,72.08967096839413,0.837615171403628,0.6579307549039808
2025-01-02 02:00:00,2,3,24.67742857666798,88.08101713629077,1.0187906217433662,0.741102628982834
2025-01-02 03:00:00,3,3,29.87898528918406,79.6289839097672,0.8008783098167697,0.4893697518507288
2025-01-02 04:00:00,4,3,28.78071445772644,129.26484224970574,0.5514787512499894,0.499987985968344
2025-01-02 05:00:00,5,3,29.1412009734129,68.50581584773201,0.989452760277563,0.7692014413936133
2025-01-02 06:00:00,6,3,32.28564562903004,95.03866065373549,1.7376375439923997,1.3446800017387983
2025-01-02 07:00:00,7,3,32.427289700756035,108.10410611756376,2.0357746840747586,1.8085678162904923
2025-01-02 08:00:00,8,3,26.67918138758301,68.67404540794456,1.540775141554764,1.4340961114427526
2025-01-02 09:00:00,9,3,28.818246643136234,80.18288691480275,1.726495775197938,1.3791726059790548
2025-01-02 10:00:00,10,3,22.87539257254779,89.47184861270364,1.190937738102466,1.0386237668401956
2025-01-02 11:00:00,11,3,22.26631569729908,72.23471202046771,0.6134735212405891,0.4144970500343982
2025-01-02 12:00:00,12,3,21.62703443473934,55.3827136713209,1.3172222002012157,1.2165108566067075
2025-01-02 13:00:00,13,3,22.490134981513457,73.51018084342213,1.3972157579533269,1.1251302498121776
2025-01-02 14:00:00,14,3,15.51976558849685,95.6364574355462,0.8390297910487007,0.8179441100863832
2025-01-02 15:00:00,15,3,11.19463987603542,92.3528169102229,0.5841399649950488,0.600701850993951
2025-01-02 16:00:00,16,3,11.925890908752978,65.71297163947264,0.5050615838462187,0.43163379995304646
2025-01-02 17:00:00,17,3,7.907031952390839,100.98694784641731,0.7242693094605598,0.7264113999090791
2025-01-02 18:00:00,18,3,8.050636659545358,95.74169207484904,3.1507993963185355,2.6606532409742782
2025-01-02 19:00:00,19,3,12.87752078191712,88.489724881129,3.6366172066709432,3.076079667966374
2025-01-02 20:00:00,20,3,10.848969730149873,64.9252767128502,3.030404735363451,2.5727992378171196
2025-01-02 21:00:00,21,3,12.449743171746903,104.18763941373268,3.505274186210384,2.928120833061714
2025-01-02 22:00:00,22,3,14.470686333524084,134.40338333179238,2.890485975596089,2.27389693738218
2025-01-02 23:00:00,23,3,19.36616955060093,80.83960128940046,0.6771106794070489,0.5415035754039985
2025-01-03 00:00:00,0,4,19.5530744293483,94.28000988184183,0.5154566165288674,0.41026118666550526
2025-01-03 01:00:00,1,4,24.06887208692068,70.95075535310662,0.8850977286019253,0.8034851169439395
2025-01-03 02:00:00,2,4,24.106970095865957,97.12797588646944,0.6694927466860925,0.6199949763189911
2025-01-03 03:00:00,3,4,27.25602555496767,92.60149877202015,0.5971764937707685,0.6659784721223531
2025-01-03 04:00:00,4,4,28.776671474736386,57.14059404338754,1.3773730719279556,1.2166906347469686
2025-01-03 05:00:00,5,4,31.791655351086156,60.819838071464424,0.7935918442644934,0.7889457727140788
2025-01-03 06:00:00,6,4,31.03007053441732,90.27571901824417,2.367072318580104,1.9433924826822688
2025-01-03 07:00:00,7,4,31.403086240515467,108.74712656667054,2.149963930777765,1.7637010605118306
2025-01-03 08:00:00,8,4,30.568257564830795,93.02782502611596,2.390005341817566,1.8445478431244027
2025-01-03 09:00:00,9,4,24.069531025451127,83.30045596218677,1.535942273796742,1.1738797727303916
2025-01-03 10:00:00,10,4,29.629317133347016,42.65469614816504,0.7865412521282844,0.603510646206204
2025-01-03 11:00:00,11,4,22.74858787610684,62.13759452741554,1.0222432600548044,0.8047577485054661
2025-01-03 12:00:00,12,4,18.569392581480063,93.59195497869352,1.1228904758190001,1.1596737859108264
2025-01-03 13:00:00,13,4,21.098637065615858,107.26870981903409,1.4758520794625345,1.2930753029197657
2025-01-03 14:00:00,14,4,10.94971482668479,83.72908629538856,1.2951861947687036,1.0176028052884187
2025-01-03 15:00:00,15,4,9.590667469953464,64.5636184448649,0.6732943200708458,0.718231515518909
2025-01-03 16:00:00,16,4,10.389855339833701,66.93341534852576,1.0492266647061204,0.9549040340677755
2025-01-03 17:00:00,17,4,12.873555447855066,87.54592530920819,1.1117207462343521,1.0767461105601177
2025-01-03 18:00:00,18,4,6.961260068091973,70.31531854267497,3.211945357302523,2.610055996867402
2025-01-03 19:00:00,19,4,14.084753098053923,79.61115718200904,3.446943541561131,2.733234538424019
2025-01-03 20:00:00,20,4,10.834609659369294,55.044336360703014,3.297009468794747,2.857854529597601
2025-01-03 21:00:00,21,4,15.575459802436995,77.43175706920583,3.7517198314284728,3.0298437846458928
2025-01-03 22:00:00,22,4,17.326327504309916,80.20466122039174,3.8173872632378902,3.110011803271915
2025-01-03 23:00:00,23,4,17.533602763209103,92.94325393574087,1.075474177875879,0.8944983086406236
2025-01-04 00:00:00,0,5,23.172033632290706,55.24369002346302,1.14990346858982,1.0116056955202495
2025-01-04 01:00:00,1,5,22.730135282304698,88.78654280206868,1.6864207703472764,1.3720152428284154
2025-01-04 02:00:00,2,5,25.561983735470065,67.54600960358812,0.6854263781522748,0.6505486768035319
2025-01-04 03:00:00,3,5,26.14200831457554,67.55525670187441,1.4360845984369806,1.142040506626688
2025-01-04 04:00:00,4,5,30.45945378871089,86.14599041753219,1.482085252564663,1.1523398213765124
2025-01-04 05:00:00,5,5,31.41276756279533,91.03474020930149,1.568201687120717,1.2149125876462394
2025-01-04 06:00:00,6,5,29.958196812071705,82.34654766617564,2.24642170295134,1.7751455236019775
2025-01-04 07:00:00,7,5,31.98313289838423,111.05719551678652,2.7054514489016186,2.1745184005518996
2025-01-04 08:00:00,8,5,31.27121165215305,80.42007683265518,2.184059521236734,1.7670063276271464
2025-01-04 09:00:00,9,5,28.779017234001188,74.57919075422915,2.940074360460966,2.3495515072871545
2025-01-04 10:00:00,10,5,25.193991929985437,91.90314050873828,1.3582046546037592,0.9345233067615608
2025-01-04 11:00:00,11,5,21.694643427445392,104.09845843557149,1.502849435325216,1.1126704900453248
2025-01-04 12:00:00,12,5,21.24823963410431,92.5669101852856,0.7094473236584284,0.5118321475907196
2025-01-04 13:00:00,13,5,17.394175456483175,38.19964502739441,1.6652450193099597,1.5425440674908388
2025-01-04 14:00:00,14,5,13.34900560641498,73.57228316694014,0.771590018463403,0.6940879492875328
2025-01-04 15:00:00,15,5,15.644693764334505,71.3339318619488,1.5862320711484275,1.3210925710944572
2025-01-04 16:00:00,16,5,10.397669350918969,84.64099874715272,0.7018052569022303,0.6909157445007211
2025-01-04 17:00:00,17,5,9.385978275958676,66.71545113391154,0.7002008600384025,0.7101758418563072
2025-01-04 18:00:00,18,5,10.621815131196009,109.50712433899105,4.018132822192743,3.2646364899904183
2025-01-04 19:00:00,19,5,10.331616079128723,66.35314797759692,3.2851629990433726,2.6890141106619843
2025-01-04 20:00:00,20,5,11.985183082831794,63.45538112895354,4.790507710237016,3.977484970774393
2025-01-04 21:00:00,21,5,13.10667820039801,51.08780055055835,5.084637907654705,4.084989392925084
2025-01-04 22:00:00,22,5,15.44818496362083,80.2518480156359,3.1771117553649573,2.6525943781720214
2025-01-04 23:00:00,23,5,17.520510704851926,125.51522595134406,1.4348984267815406,1.217239378465856
2025-01-05 00:00:00,0,6,24.306364915023114,64.65304874223901,1.3011771743077203,1.0558720893693796
2025-01-05 01:00:00,1,6,24.540808703987413,50.94301081855278,0.8257453916685136,0.755511862259598
2025-01-05 02:00:00,2,6,20.752208551380384,69.48489956638478,1.3003873342210464,0.8750469623548361
2025-01-05 03:00:00,3,6,27.79602072947608,91.42695020653576,0.7951403272138695,0.749067450316694
2025-01-05 04:00:00,4,6,26.0197876238031,116.62917531708707,1.719274180024816,1.4024437160411583
2025-01-05 05:00:00,5,6,29.094815884916258,85.90955048846367,1.0570690279572257,0.7570620160682592
2025-01-05 06:00:00,6,6,29.770920309494763,104.75632623946923,2.2977834028051984,1.8733195238913771
2025-01-05 07:00:00,7,6,29.548288346295333,85.18778617999388,2.9996612079433564,2.4899570195467167
2025-01-05 08:00:00,8,6,28.670741437280757,80.93961187529484,2.7227848982166125,2.201381245715978
2025-01-05 09:00:00,9,6,23.872820866790512,52.62819768916286,2.6060408212870283,2.1905026544528834
2025-01-05 10:00:00,10,6,21.931771658528756,105.55353643797018,0.7362691106395548,0.6279740393327462
2025-01-05 11:00:00,11,6,26.682988293285685,82.29722936427791,1.6226178003822482,1.4856728817867406
2025-01-05 12:00:00,12,6,24.121495849763974,115.10681684886409,1.6519843231900142,1.252588820289596
2025-01-05 13:00:00,13,6,16.87362067311689,109.78090347768958,0.8555569938106928,0.7893392517727795
2025-01-05 14:00:00,14,6,17.116848973699177,44.82521027153771,1.0706928541196787,0.9665744964027518
2025-01-05 15:00:00,15,6,12.654776546050822,84.00268838346845,1.5403836152893715,1.0460279817242435
2025-01-05 16:00:00,16,6,14.596977053298199,52.39797083570217,1.634836450496094,1.3390940635433033
2025-01-05 17:00:00,17,6,11.93355259650197,74.37229786897827,1.7760390903425725,1.2898827344614086
2025-01-05 18:00:00,18,6,5.865115799920247,78.21759920974424,4.520162050360142,3.6942417506401704
2025-01-05 19:00:00,19,6,10.19013442759907,57.97496190305776,3.8296014799772715,3.189040541073692
2025-01-05 20:00:00,20,6,11.21438776760927,99.10284641002477,4.602138572450465,3.7290852823403142
2025-01-05 21:00:00,21,6,11.977589492197318,63.69001853423023,3.2128860810169333,2.5786640371104994
2025-01-05 22:00:00,22,6,14.785939280090881,59.295153551612515,3.495200924173902,2.8718121581250293
2025-01-05 23:00:00,23,6,12.846204568893189,77.96100975040288,1.559292478690851,1.2828332407006908
2025-01-06 00:00:00,0,0,18.60054898401483,84.27959821468444,1.3735786241067771,1.2114698982276082
2025-01-06 01:00:00,1,0,21.3474630059541,65.27175655484707,0.7093493233367103,0.6396168852910878
2025-01-06 02:00:00,2,0,24.44989660569671,33.9615767052883,1.118254771530296,0.8543164943859882
2025-01-06 03:00:00,3,0,22.686807699381518,97.02804184757657,1.3952068376871993,1.0452760223238493
2025-01-06 04:00:00,4,0,34.81801565475486,102.39149822869153,0.607172011339776,0.6502597903179972
2025-01-06 05:00:00,5,0,24.745764149163723,63.789883060415626,0.8772841631046226,0.6289188253670834
2025-01-06 06:00:00,6,0,28.706854231514946,58.3690399277121,1.6197621318192512,1.3500272213448956
2025-01-06 07:00:00,7,0,31.480386507632844,101.10661993092829,1.9984421989290573,1.7040860292553592
2025-01-06 08:00:00,8,0,28.814990653139624,62.774315973434724,2.086841118020879,1.6671592608897683
2025-01-06 09:00:00,9,0,30.235144177793035,72.23861620405172,1.863082296398635,1.460887286216554
2025-01-06 10:00:00,10,0,26.85235509506328,118.18833280940261,0.8560967258978462,0.7047684083978553
2025-01-06 11:00:00,11,0,22.84292140809952,72.77154321146045,0.652859139184332,0.5114951573927464
2025-01-06 12:00:00,12,0,18.698714861756347,70.25749232470608,0.6865670240513058,0.4801265826201972
2025-01-06 13:00:00,13,0,16.321471150311105,29.944809566755694,1.4823786169086064,1.284014686020574
2025-01-06 14:00:00,14,0,14.522103906267184,61.848726759168045,1.4694704332753687,1.2286981937617767
2025-01-06 15:00:00,15,0,13.476086994411784,65.51996406791402,1.168643219924431,0.9050294101159929
2025-01-06 16:00:00,16,0,11.538410573014065,95.02774246743579,1.0716126894698998,0.9720236194041528
2025-01-06 17:00:00,17,0,8.817271905653678,68.7088599346085,0.9254364386164168,0.6586532073025883
2025-01-06 18:00:00,18,0,6.744915124233675,80.96169893322764,2.729673649478407,2.085903339255294
2025-01-06 19:00:00,19,0,11.936214366266585,57.21716542820235,3.4622802037096347,2.865844033612227
2025-01-06 20:00:00,20,0,10.036073746551295,80.94797342632828,3.1732085563878414,2.5418341483483915
2025-01-06 21:00:00,21,0,14.449434377405243,102.12658209656885,3.6912774812156885,3.1040113495269983
2025-01-06 22:00:00,22,0,10.056710999745418,64.06209489059046,3.1977365330859904,2.6391168855695493
2025-01-06 23:00:00,23,0,17.590597387266083,89.76088158757499,1.341828776758272,1.258313006449303
2025-01-07 00:00:00,0,1,20.675205324150404,71.76246067755065,0.7016273200477445,0.5434865513741165
2025-01-07 01:00:00,1,1,21.95007640889252,90.86966305927555,1.0230654247691193,0.9424057410187378
2025-01-07 02:00:00,2,1,26.742249406863383,73.47952935664318,0.8924451074226354,0.7067927279791099
2025-01-07 03:00:00,3,1,29.673172678190074,66.47173959031923,0.8013778741641421,0.4340968660520076
2025-01-07 04:00:00,4,1,28.69709079622349,113.52874624550566,0.7322126951468173,0.5764965434173733
2025-01-07 05:00:00,5,1,31.305468214380696,97.84821639630422,1.124237995913992,0.9314372012384128
2025-01-07 06:00:00,6,1,27.04282750844032,102.87508086413858,1.6392720726633874,1.395140911217588
2025-01-07 07:00:00,7,1,32.15391237335413,99.3184401591918,2.2885972112245305,1.8848552003193946
2025-01-07 08:00:00,8,1,27.741532238763902,63.003112610704164,1.7484891398144657,1.5847382258938243
2025-01-07 09:00:00,9,1,27.87513677195932,73.0494653245409,2.321257304672013,1.9863448582895775
2025-01-07 10:00:00,10,1,24.460250129413257,60.42472568435385,1.2972953657795536,1.0210414056942863
2025-01-07 11:00:00,11,1,21.482898904331197,99.27700637430723,1.1411476328852972,1.033096803717956
2025-01-07 12:00:00,12,1,20.8268698064474,117.53591625116132,0.7517990589069528,0.5106366880189961
2025-01-07 13:00:00,13,1,16.38598079903196,83.41188407161727,0.9008514167636399,0.822254701581175
2025-01-07 14:00:00,14,1,16.30873131270812,78.8883065817909,0.6533514031160802,0.553801234735729
2025-01-07 15:00:00,15,1,18.21607535493163,75.94307560659695,1.3721239089441515,1.12983314882923
2025-01-07 16:00:00,16,1,11.5585355513654,94.51533247797384,1.1966508238768923,1.0029397792773456
2025-01-07 17:00:00,17,1,11.224975067736263,85.00487865147296,1.106715046382856,0.7935308952182711
2025-01-07 18:00:00,18,1,13.186373253278795,69.7756864713763,4.36873402953803,3.5733391378155632
2025-01-07 19:00:00,19,1,11.90288827234222,130.77382203474974,3.2980054077402605,2.756759701057793
2025-01-07 20:00:00,20,1,11.023730164997636,71.4623786010516,4.105706897196023,3.451904304603765
2025-01-07 21:00:00,21,1,8.287457440178262,75.40240857107227,3.1939064037924556,2.6818172524578805
2025-01-07 22:00:00,22,1,14.32843060141974,113.38043050578786,2.949209645879964,2.3058100088468816
2025-01-07 23:00:00,23,1,17.113736215515726,79.86693090737525,0.9189254495045479,0.6216043640735347
2025-01-08 00:00:00,0,2,19.538130939582643,93.92412729626837,1.0805883502780436,0.7843632301734567
2025-01-08 01:00:00,1,2,23.62152906832145,64.01778858349469,1.4968742518459472,1.210983320708707
2025-01-08 02:00:00,2,2,30.146719606499722,81.18436868028977,0.5670764773884275,0.3867483409350625
2025-01-08 03:00:00,3,2,28.419628749359028,77.70311961033953,0.6906877206636666,0.5818675933037585
2025-01-08 04:00:00,4,2,28.59474749741239,69.1315045773247,1.0648411332626164,1.0120279561793741
2025-01-08 05:00:00,5,2,24.340555548791937,38.43246690162114,1.0596403313082179,0.7448410639039815
2025-01-08 06:00:00,6,2,29.314624811839302,72.57118268008418,2.3617856210135173,1.921676412554838
2025-01-08 07:00:00,7,2,30.714787784754,96.66447755241484,1.9087341710980965,1.432508118689463
2025-01-08 08:00:00,8,2,30.53161082413931,105.43110189988317,1.5270959925034835,1.1817717035069035
2025-01-08 09:00:00,9,2,25.614437511969705,81.9749155527467,1.6785446620543336,1.3633721082858328
2025-01-08 10:00:00,10,2,22.55574438221611,94.25996860344776,0.5994413927593452,0.5729283328750235
2025-01-08 11:00:00,11,2,20.707362901889404,84.69304010310172,0.8971835296184548,0.7609660450409216
2025-01-08 12:00:00,12,2,17.837873344800204,92.31871213888527,0.7931477302610133,0.4834032216071908
2025-01-08 13:00:00,13,2,20.941183417500227,55.16997538101755,0.8796924081672669,0.6397172337916742
2025-01-08 14:00:00,14,2,11.886741652952196,92.12019902691279,1.124148907849134,1.0464715780892486
2025-01-08 15:00:00,15,2,8.589176814052811,44.93061167498674,1.4484533069621568,1.1332394882130776
2025-01-08 16:00:00,16,2,10.249907788537715,87.98272228704141,1.3684679758979128,1.219326009253562
2025-01-08 17:00:00,17,2,10.27882523583617,73.28569854226859,0.5224693083201174,0.5630292535689679
2025-01-08 18:00:00,18,2,10.615603537784118,45.79663214686749,3.7669564396522945,3.026618830204753
2025-01-08 19:00:00,19,2,9.504455669090772,54.2310524048535,3.044614653038738,2.5066657577171703
2025-01-08 20:00:00,20,2,11.731436472350978,60.43254444769936,3.048110441374412,2.7000079664910133
2025-01-08 21:00:00,21,2,14.364115347720622,70.6170455961013,2.5219916573169607,2.1207269002630866
2025-01-08 22:00:00,22,2,15.512059468627747,99.65381967891028,3.701033720867307,2.9344718619548544
2025-01-08 23:00:00,23,2,18.432402328139432,76.83797019859603,0.8831385282494975,0.8048329179559566
2025-01-09 00:00:00,0,3,18.75036284460864,80.52182100421668,0.6662833687560794,0.5115510537503012
2025-01-09 01:00:00,1,3,22.985307176817788,51.31270065682308,0.8892956140419765,0.7873246045010193
2025-01-09 02:00:00,2,3,23.153533507778192,52.966307887673324,1.2190459051842455,1.057014338171249
2025-01-09 03:00:00,3,3,23.563920376048102,121.62629313530283,1.436829739324758,1.1477450223975758
2025-01-09 04:00:00,4,3,26.943538477481958,94.00619758817983,0.5311831350612847,0.49632685718338926
2025-01-09 05:00:00,5,3,26.620898296918327,79.89327058326674,1.0968428489168893,0.8335342535337136
2025-01-09 06:00:00,6,3,32.29854665257135,65.93647149748224,1.6065982531337717,1.3353951094424987
2025-01-09 07:00:00,7,3,28.989553718138456,119.50054707261563,1.9348273386037462,1.581831952392171
2025-01-09 08:00:00,8,3,30.07575790875534,68.75066448211464,2.299415878968979,1.7767429272283866
2025-01-09 09:00:00,9,3,28.930032826555014,44.7426614225792,1.5915820733266342,1.4195108203894817
2025-01-09 10:00:00,10,3,24.851133141799906,92.41344195101357,0.6851329288386196,0.6682658694503381
2025-01-09 11:00:00,11,3,22.82740178879935,96.3339703542714,1.1587833667107175,1.0120685566737815
2025-01-09 12:00:00,12,3,21.66784430909781,89.18360158456873,0.7496680088591859,0.4620725810947578
2025-01-09 13:00:00,13,3,17.295999734299222,96.36969469277079,0.5339459785857988,0.451220467864955
2025-01-09 14:00:00,14,3,12.837886919183479,101.06305706665808,1.4243961953765303,1.280911823962269
2025-01-09 15:00:00,15,3,12.768100640716543,70.69099635191893,1.3289154741506772,1.1783624300604607
2025-01-09 16:00:00,16,3,11.531987516037582,70.75449422589915,0.730008837287703,0.4943587591532026
2025-01-09 17:00:00,17,3,12.896595395585647,74.7794549350641,0.8152903378306103,0.6820365491030693
2025-01-09 18:00:00,18,3,12.893955768707466,83.93109553023149,3.13750500586414,2.6595306072256832
2025-01-09 19:00:00,19,3,10.906806147899747,53.01072857148953,2.5488015631130763,2.1485676278385806
2025-01-09 20:00:00,20,3,11.504313940706464,101.30960750130703,4.378135397025792,3.712388120620295
2025-01-09 21:00:00,21,3,11.562068607874277,69.80284845000051,3.75501092643674,2.8306478017695453
2025-01-09 22:00:00,22,3,14.108994957198453,109.06768954235402,3.34271400455414,2.653762420997294
2025-01-09 23:00:00,23,3,18.99912543293549,73.99279023822743,0.7872389916540817,0.5650572814903145
2025-01-10 00:00:00,0,4,17.991718466495865,64.64404869791743,0.5420931896363619,0.25114858539106066
2025-01-10 01:00:00,1,4,20.173398787732456,58.58843840645665,1.4499611839502253,1.2572304944848993
2025-01-10 02:00:00,2,4,26.968644796953168,75.72022311548982,1.4447320222914102,1.415652533819575
2025-01-10 03:00:00,3,4,25.743273984772145,103.34205828767273,1.0126885110165085,0.9925154348123084
2025-01-10 04:00:00,4,4,27.384774069341752,69.38006089996365,0.7204862090701754,0.6463363731182346
2025-01-10 05:00:00,5,4,28.413517270044114,70.08061907347059,1.4691026301408114,1.187852667152936
2025-01-10 06:00:00,6,4,32.84100849597971,68.58507412501048,2.196020618053792,1.835098765757631
2025-01-10 07:00:00,7,4,28.90615296084615,65.89578527340437,2.0369744228934135,1.5999570204799543
2025-01-10 08:00:00,8,4,31.75526444050451,115.91755346191044,1.5914868373977549,1.2687657041562228
2025-01-10 09:00:00,9,4,28.238668564178056,90.86998205578683,2.0508573706091395,1.7900640092900413
2025-01-10 10:00:00,10,4,24.646105545011903,64.03405510923092,0.872688517012314,0.8040146676060154
2025-01-10 11:00:00,11,4,20.686822868214556,63.1818240390429,0.7201832019498113,0.5897224181438404
2025-01-10 12:00:00,12,4,18.964777401927655,84.47575903277797,1.3512069140487686,0.7599087866439818
2025-01-10 13:00:00,13,4,15.671363064687768,104.11256155905674,0.847809207902193,0.7295170555814857
2025-01-10 14:00:00,14,4,16.363782979252626,116.93414651472068,0.7670282701694213,0.6529654553074301
2025-01-10 15:00:00,15,4,13.540040828889046,98.65993285301136,1.3672942009598024,1.163349737178264
2025-01-10 16:00:00,16,4,12.980710324550342,90.14548062214595,1.1974714616692836,1.0827786810466706
2025-01-10 17:00:00,17,4,13.404119339591148,67.01617350192642,1.3808707591989284,1.1803702332841959
2025-01-10 18:00:00,18,4,9.665763839366292,82.93427372866645,3.170237708518284,2.530640888876956
2025-01-10 19:00:00,19,4,11.330652772232366,88.36505109572,3.5149354675216724,2.922288286291615
2025-01-10 20:00:00,20,4,11.72194409819542,80.92873096312297,3.7636270540333365,3.1615046112151006
2025-01-10 21:00:00,21,4,10.228435364248872,109.90267491034822,2.713961277653917,2.2468112901190627
2025-01-10 22:00:00,22,4,15.498767367421507,111.5490655952695,4.4259840077179895,3.7502050807393976
2025-01-10 23:00:00,23,4,14.528821052847553,83.51091659781017,0.5678370591051719,0.5064776233039836
2025-01-11 00:00:00,0,5,22.147263499719543,59.4696940117788,0.6808207217625261,0.37727710174720075
2025-01-11 01:00:00,1,5,24.518220373151664,70.39736264608298,1.6458441673828514,1.3623724869906164
2025-01-11 02:00:00,2,5,23.882156305456824,87.54423750129041,1.5099158351148272,1.2250271440942586
2025-01-11 03:00:00,3,5,23.00058733061447,94.64247214666145,1.135083247652098,1.0387751631069366
2025-01-11 04:00:00,4,5,25.764226237011897,36.023880867598365,0.796348585430003,0.7178694735246985
2025-01-11 05:00:00,5,5,31.63387606140393,102.43706378853696,0.9279114323978511,0.8919417570354592
2025-01-11 06:00:00,6,5,31.30040235591732,78.01648272441234,2.3036727803113464,1.766285701763218
2025-01-11 07:00:00,7,5,32.97953216978716,97.95777077520684,2.0759455270693032,1.6816186153536956
2025-01-11 08:00:00,8,5,26.1571751894635,108.87529208146519,2.8372298998075647,2.377078698903352
2025-01-11 09:00:00,9,5,27.013218043515735,85.39338714794141,2.73191622335009,2.2171656595874354
2025-01-11 10:00:00,10,5,26.13953456046441,88.9541712003463,1.5132287891315988,1.1464107293336057
2025-01-11 11:00:00,11,5,23.234681976843166,104.98403534975067,1.17782682181506,1.0149584505902989
2025-01-11 12:00:00,12,5,18.64721539588146,116.01880865821632,0.8406296720404041,0.6152330902763611
2025-01-11 13:00:00,13,5,17.383231486194852,48.17190705007423,1.5570709207646256,1.3332682612806084
2025-01-11 14:00:00,14,5,14.107633133570443,42.209185381089384,0.6139446478897207,0.48613112339987913
2025-01-11 15:00:00,15,5,11.552612807933983,129.4455892454532,0.9499950944511638,0.7294093596492258
2025-01-11 16:00:00,16,5,12.911346279457279,88.50915123569929,1.5358211866720197,1.2569556753612432
2025-01-11 17:00:00,17,5,9.19873229783017,74.73356194772072,1.7839951119205757,1.4225470415775598
2025-01-11 18:00:00,18,5,9.992794921818863,56.83270621614915,4.483573762363485,3.7290193630044524
2025-01-11 19:00:00,19,5,13.903991917960049,62.47362664051637,3.8415046349020336,3.1537998239364615
2025-01-11 20:00:00,20,5,9.336505942365783,74.3779941422809,4.3620980358277395,3.675808663109648
2025-01-11 21:00:00,21,5,14.17555180144373,70.13074367271969,3.25096281680256,2.621291177640713
2025-01-11 22:00:00,22,5,17.798710873172002,98.49267365825537,3.0758067475815407,2.7033595454303505
2025-01-11 23:00:00,23,5,18.12766100635832,87.86526302767355,1.56207369968375,1.3490449417764037
2025-01-12 00:00:00,0,6,22.09910543063867,69.29529576878863,0.6961378156616101,0.5822863454640667
2025-01-12 01:00:00,1,6,24.48848139302287,76.04093746863339,1.3722932342358298,1.257008274746499
2025-01-12 02:00:00,2,6,28.4719276063305,83.95821566925295,0.6979559784367074,0.46916627763108426
2025-01-12 03:00:00,3,6,26.012471336773036,92.37373095695811,1.1978348597437667,1.0951570287438388
2025-01-12 04:00:00,4,6,32.11534037804581,88.72647339348065,0.8741456895975585,0.6040167434198672
2025-01-12 05:00:00,5,6,30.787813038944154,69.95488567611753,0.6367830026469673,0.5433215592085525
2025-01-12 06:00:00,6,6,29.48524692515331,46.62831852244821,2.8419270064900566,2.4236680537547084
2025-01-12 07:00:00,7,6,31.405575360128978,42.71336943381811,2.245246515581523,1.7509420681732917
2025-01-12 08:00:00,8,6,29.109157674964333,100.94196605224309,2.3263385030275088,1.8970583799388245
2025-01-12 09:00:00,9,6,30.63272623779876,47.34095438916033,2.5108203943120344,2.0015958808810157
2025-01-12 10:00:00,10,6,27.953080699451792,107.60182708294903,1.4797356268983373,1.253545764605784
2025-01-12 11:00:00,11,6,21.216969888861595,86.4760025521189,1.1907334277376418,0.9472524128455172
